Date,Close,High,Low,Open,Volume,SMA,MACD,MACD_Signal,%K,%D,RSI,Williams %R,Direction
2020-06-12,33780.890625,33856.26953125,32348.099609375,32436.689453125,23000,0.08311840295450323,0.8451588803835008,570.4234934067322,0.7435816506412795,0.7605884819632132,0.759449806864326,0.7435816506412793,1
2020-06-15,33228.80078125,33670.55078125,32923.73828125,33670.55078125,18400,0.08649477553228713,0.8307583981348842,580.934919283554,0.6154664569581118,0.6794329672492234,0.694628343625497,0.6154664569581119,0
2020-06-16,33605.21875,34022.01171875,32953.30078125,33853.71875,27400,0.08907264862298747,0.8241963394194958,582.9693116671331,0.5986814573226272,0.6479351814837138,0.6603487507010676,0.5986814573226273,1
2020-06-17,33507.921875,33933.66015625,33332.9609375,33438.30859375,20200,0.09075771830054835,0.8160703598532646,576.7027976754847,0.5429043815645068,0.5790971052411911,0.6063599673399138,0.5429043815645069,0
2020-06-18,34208.05078125,34276.01171875,33371.51953125,33371.51953125,21200,0.0930571204066084,0.8199079789848991,575.4176628626283,0.7240230858797115,0.6163351518456497,0.6403665852860789,0.7240230858797115,1
2020-06-19,34731.73046875,34848.37109375,34136.390625,34335.37890625,27900,0.09489799547615063,0.8301771922988139,584.365639216725,0.9300821297497242,0.7300151160005947,0.615571302932225,0.9300821297497243,1
2020-06-22,34911.3203125,35213.51953125,34794.3984375,34892.03125,25100,0.09629751004606191,0.8397173169357828,600.7918272672352,0.9001790731814778,0.852570613064111,0.5882949154792169,0.9001790731814779,1
2020-06-23,35430.4296875,35482.16015625,34843.69140625,35015.73046875,25200,0.09800005590767724,0.8541534985867886,627.956886403978,0.9904778482086458,0.943972261734969,0.6074148194425923,0.9904778482086459,1
2020-06-24,34868.98046875,35706.55078125,34794.9296875,35679.73828125,26600,0.09914499519145648,0.8545148694718481,650.0399894630352,0.7540826600743626,0.8835993806015253,0.5549511011252317,0.7540826600743628,0
2020-06-25,34842.1015625,35081.609375,34499.78125,34525.390625,24600,0.09986017945075465,0.8526242079333388,665.8697782772257,0.7459586976407685,0.8306973552826518,0.5256415605109466,0.7459586976407684,0
2020-06-26,35171.26953125,35254.87890625,34910.33984375,35144.78125,24800,0.10089222087367111,0.8548381112288279,680.6843179584428,0.8454474263708517,0.7809477484543075,0.5469794324992079,0.8454474263708516,1
2020-06-29,34961.51953125,35032.359375,34662.05859375,34926.94921875,18300,0.10218738183058496,0.8513918503903457,689.1880605064534,0.7820519479760998,0.7905420188063333,0.5705233612245126,0.7820519479760998,0
2020-06-30,34915.80078125,35233.91015625,34812.80078125,35168.30078125,18500,0.10304935898706247,0.8462441809022792,690.9903224829723,0.7682337738265882,0.7981830107325333,0.5399200625785896,0.7682337738265882,0
2020-07-01,35414.44921875,35467.23046875,34927.19921875,35009.58984375,19400,0.10546750700577978,0.8487624171056847,694.8784865846116,0.9189467952621448,0.8233954086428344,0.6759516382376094,0.9189467952621448,1
2020-07-02,35843.69921875,36014.921875,35595.359375,35604.0,20600,0.10812633898484236,0.8561182619903882,705.1348941585833,0.9510071603543999,0.881351906878913,0.6881164164094056,0.9510071603543999,1
2020-07-03,36021.421875,36110.2109375,35872.37890625,36025.37890625,16500,0.11172585388504386,0.8630495430811784,720.0734516591223,0.9786833488004735,0.9535421651672925,0.7892507846344525,0.9786833488004735,1
2020-07-06,36487.28125,36661.66015625,36254.01953125,36313.4609375,22300,0.11544065319501096,0.8743013288774759,742.9549073491423,0.9540565729581063,0.9655858289315625,0.7932990050327103,0.9540565729581062,1
2020-07-07,36674.51953125,36723.26953125,36271.08984375,36660.3515625,20600,0.11952220062445817,0.8842340479725772,770.9092669312136,0.9924686537142815,0.9798083138904569,0.8186894687476305,0.9924686537142816,1
2020-07-08,36329.01171875,36828.4296875,36234.171875,36738.37890625,24800,0.12225598735777576,0.8842707172382418,793.3083771582878,0.8189203898047637,0.9250050230011916,0.721764525590126,0.8189203898047637,0
2020-07-09,36737.69140625,36806.30078125,36422.30078125,36450.69140625,17400,0.12484154624362442,0.8889398310190542,815.7635018070025,0.9676792287641934,0.9296779858301123,0.7143387143325639,0.9676792287641934,1
2020-07-10,36594.328125,36748.890625,36401.109375,36555.12890625,20900,0.12701083863771523,0.8881188274078089,832.9300330163411,0.9051865187963347,0.8997377026792928,0.6766026518491193,0.9051865187963347,0
2020-07-13,36693.69140625,37024.19921875,36533.9609375,36880.66015625,16500,0.12863910442345738,0.886992154635003,845.5687454726086,0.8743352640750858,0.918746598691979,0.6415276084133568,0.8743352640750857,1
2020-07-14,36033.05859375,36538.1015625,35877.421875,36517.28125,14100,0.1301395287256708,0.8731572635198414,842.239733765775,0.608694800033429,0.7956046126138604,0.6240982920291755,0.6086948000334289,0
2020-07-15,36051.80859375,36810.25,35894.9609375,36314.76171875,23500,0.13169876585010853,0.8606810985477299,827.4564847726479,0.5893728773667944,0.687271448488339,0.6304908845140417,0.5893728773667946,1
2020-07-16,36471.6796875,36524.62109375,36038.41015625,36401.19921875,18500,0.13337491366130683,0.8559993360708683,811.0817614651918,0.7698015607736106,0.6514133811004114,0.6387526576361641,0.7698015607736106,1
2020-07-17,37020.140625,37125.98046875,36512.921875,36547.75,16500,0.13602834821331466,0.859589510298074,801.4696774754939,0.9607878663703632,0.7721914316313514,0.7171258461456532,0.9607878663703631,1
2020-07-20,37418.98828125,37478.87109375,37185.78125,37409.03125,20100,0.13925480121276168,0.8671625029890941,801.1368360166686,0.9834107625142816,0.9073577616547485,0.7484840494391605,0.9834107625142816,1
2020-07-21,37930.328125,37990.55078125,37742.05078125,37823.609375,22700,0.14249761264551108,0.879617118120771,812.9696677653102,0.9817104411321884,0.9800486036703965,0.7491598916633002,0.9817104411321882,1
2020-07-22,37871.51953125,38199.26953125,37601.62109375,38178.0703125,22300,0.14511134690617078,0.8863907671988671,829.0162321129714,0.8642568094406682,0.9469356742027573,0.713671876977976,0.8642568094406682,0
2020-07-23,38140.46875,38225.03125,37738.58984375,37814.921875,19600,0.14784266653197276,0.8940191589232991,849.2641270221629,0.9706689967659918,0.942564882004516,0.7195291086300769,0.9706689967659918,1
2020-07-24,38128.8984375,38235.73046875,37748.41015625,37949.58984375,19900,0.14995860898476654,0.8976232571090679,868.963664112521,0.9612495767072758,0.9355462169023352,0.6847300787099949,0.9612495767072758,0
2020-07-27,37934.73046875,38275.33984375,37769.44140625,38275.33984375,18600,0.15158294250322357,0.8950345072235912,882.2084383570206,0.8630482752616159,0.9351316549126193,0.6344000745408391,0.8630482752616158,0
2020-07-28,38492.94921875,38554.71875,37998.12890625,38052.1796875,15500,0.15437212335263673,0.899979915454601,897.608501995044,0.9838132027692579,0.9396404956954488,0.7387700616105141,0.9838132027692579,1
2020-07-29,38071.12890625,38617.03125,37884.41015625,38427.1484375,17600,0.1560908413557629,0.8946764113274379,904.7764344195048,0.8049670279551457,0.8860310856418412,0.6348480402486153,0.8049670279551457,0
2020-07-30,37736.0703125,38413.80859375,37678.421875,38262.828125,14800,0.15756247602374296,0.8828284770625785,899.0010389347656,0.6808225318084772,0.8235224134893484,0.6050201680090841,0.6808225318084771,0
2020-07-31,37606.890625,37897.78125,37431.6796875,37847.87890625,20200,0.15873953301944477,0.8693693514553558,881.3057803609869,0.6329594191582838,0.7031694725842677,0.5771415250924185,0.6329594191582839,0
2020-08-03,36939.6015625,37596.01953125,36911.23046875,37595.73046875,14300,0.15990801052288828,0.8459637948846402,844.4121158153565,0.38171370169541974,0.5579814058091418,0.5761986881033686,0.38171370169541974,0
2020-08-04,37687.91015625,37745.6015625,36987.73046875,37092.859375,15100,0.16201684367810643,0.8382808345294004,807.4335297488731,0.6414859920537378,0.5444878410660525,0.6355232595757665,0.6414859920537377,1
2020-08-05,37663.328125,38139.9609375,37550.6015625,37892.359375,19800,0.1635528043983714,0.8303103595717478,770.1076988112668,0.5471451590924412,0.5150510812163448,0.6001838512536033,0.5471451590924412,0
2020-08-06,38025.44921875,38221.3984375,37755.1015625,37946.80078125,16600,0.16484858464962082,0.8285563611645222,738.5431025846465,0.6552005620832517,0.6088649418160892,0.584105394361564,0.6552005620832518,1
2020-08-07,38040.5703125,38109.6796875,37787.37890625,37951.0703125,15300,0.16564976522803487,0.8259939571830903,710.8021640501044,0.6641986503593418,0.6166560369974441,0.5466124300607158,0.6641986503593417,1
2020-08-10,38182.078125,38430.69140625,38073.2890625,38168.421875,17200,0.1659742553202117,0.8249030635008658,687.5496585071652,0.7484055079903497,0.685694126392266,0.5035600812548682,0.7484055079903495,1
2020-08-11,38407.01171875,38556.26953125,38313.05859375,38371.33984375,18700,0.16666447144446916,0.8263476132547598,670.3509699395452,0.8822564295098749,0.7635808207106268,0.5392124961228272,0.8822564295098749,1
