Date,Close,High,Low,Open,Volume,SMA,MACD,MACD_Signal,%K,%D,RSI,Williams %R
2020-03-06,2972.3701171875,2985.929931640625,2901.5400390625,2954.199951171875,6555240000,3149.3514229910716,-78.95066950631235,-52.85251560830117,21.672750355644936,34.64948068044688,28.871641872604997,-78.32724964435506
2020-03-09,2746.56005859375,2863.889892578125,2734.429931640625,2863.889892578125,8441290000,3104.7992815290177,-101.38090202677496,-62.55819289199593,1.8404353480639777,18.259037083962657,23.592465308815832,-98.15956465193602
2020-03-10,2882.22998046875,2882.590087890625,2734.0,2813.47998046875,7642040000,3068.805001395089,-106.97643627896878,-71.4418415693905,22.625353363935226,15.379513022548046,30.630083292135836,-77.37464663606477
2020-03-11,2741.3798828125,2825.60009765625,2707.219970703125,2825.60009765625,7431200000,3023.6728515625,-121.37720240037196,-81.4289137355868,5.226904254921738,9.89756432230698,27.887390900472255,-94.77309574507828
2020-03-12,2480.639892578125,2660.949951171875,2478.860107421875,2630.860107421875,8850810000,2962.450701032366,-152.07640923896724,-95.5584128362629,0.2279000278544478,9.360052548903804,24.08930867537137,-99.77209997214555
2020-03-13,2711.02001953125,2711.330078125,2492.3701171875,2569.989990234375,8299070000,2925.6742815290177,-156.01752801096245,-107.65023587120282,30.224043785319715,11.892949356031968,35.476085171606684,-69.77595621468029
2020-03-16,2386.1298828125,2562.97998046875,2380.93994140625,2508.590087890625,7805450000,2872.6685616629466,-183.24448350492185,-122.76908539794664,0.6474719567401745,10.36647192330478,31.445216641361753,-99.35252804325982
2020-03-17,2529.18994140625,2553.929931640625,2367.0400390625,2425.659912109375,8370250000,2830.7257080078125,-191.07568916359511,-136.43040615107634,21.067185940279938,17.31290056077994,36.22204519970656,-78.93281405972006
2020-03-18,2398.10009765625,2453.570068359375,2280.52001953125,2436.5,8799300000,2789.25,-205.49105789430905,-150.2425364997229,13.73278262444058,11.815813507153564,36.333556014146,-86.26721737555941
2020-03-19,2409.389892578125,2466.969970703125,2319.780029296875,2393.47998046875,7956100000,2750.333565848214,-213.54276134603745,-162.9025814689858,15.051375893036631,16.617114819252382,37.09636683022503,-84.94862410696336
2020-03-20,2304.919921875,2453.010009765625,2295.56005859375,2431.93994140625,9053950000,2694.239990234375,-225.75132711107608,-175.47233059740387,2.84979020500457,10.544649574160596,31.118812897081753,-97.15020979499543
2020-03-23,2237.39990234375,2300.72998046875,2191.860107421875,2290.7099609375,7411380000,2639.52783203125,-238.12999042679257,-188.0038625632816,4.8492510517096425,7.583472383250282,31.41092653918193,-95.15074894829036
2020-03-24,2447.330078125,2449.7099609375,2344.43994140625,2344.43994140625,7563150000,2590.7571149553573,-228.3680745528318,-196.07670496119167,28.66648604090708,12.121842432540433,34.072640443064884,-71.33351395909293
2020-03-25,2475.56005859375,2571.419921875,2407.530029296875,2457.77001953125,8300010000,2551.5871233258927,-215.86540043124887,-200.03444405520312,35.727330584686904,23.08102255910121,36.7252509607238,-64.2726694153131
2020-03-26,2630.070068359375,2637.010009765625,2500.719970703125,2501.2900390625,7766990000,2527.13711983817,-191.28426864037235,-198.28440897223695,63.44157244197184,42.61179635585527,42.107228709612805,-36.55842755802816
2020-03-27,2541.469970703125,2615.909912109375,2520.02001953125,2555.8701171875,6201670000,2512.4878278459823,-176.91348350453882,-194.01022387869736,50.61454883484199,49.92781728716691,44.95157945648269,-49.38545116515801
2020-03-30,2626.64990234375,2631.800048828125,2545.280029296875,2558.97998046875,5751120000,2494.232107979911,-156.84323298513755,-186.57682569998545,68.60696841319378,60.88769656333587,43.548369602194576,-31.39303158680622
2020-03-31,2584.590087890625,2641.389892578125,2571.14990234375,2614.68994140625,6576210000,2483.0328369140625,-142.68648933816212,-177.79875842762078,75.60205644556758,64.94119123120112,45.83437926114232,-24.39794355443241
2020-04-01,2470.5,2522.75,2447.489990234375,2498.080078125,5964000000,2482.3085588727677,-139.07017025174218,-170.05304079244507,53.6392685415432,65.94943113343486,49.70783460229334,-46.3607314584568
2020-04-02,2526.89990234375,2533.219970703125,2455.7900390625,2458.5400390625,6464190000,2469.157121930803,-130.15288906827345,-162.07301044761076,74.53116700719175,67.92416399810084,44.10370270294782,-25.46883299280824
2020-04-03,2488.64990234375,2538.179931640625,2459.9599609375,2514.919921875,6096970000,2476.47998046875,-124.73447345081786,-154.60530304825218,66.02227588072171,64.73090380981888,54.02140320178477,-33.97772411927828
2020-04-06,2663.679931640625,2676.85009765625,2574.570068359375,2578.280029296875,6403840000,2486.086408342634,-105.10529108923356,-144.70530065644846,97.28444580696184,79.2792962316251,55.146367635350806,-2.715554193038174
2020-04-07,2659.409912109375,2756.889892578125,2657.669921875,2738.64990234375,7050410000,2504.751395089286,-88.86914930314333,-133.53807038578745,82.74781559669576,82.0181790947931,61.074046736496825,-17.252184403304234
2020-04-08,2749.97998046875,2760.75,2663.300048828125,2685.0,5875710000,2529.079258510045,-67.91080884032317,-120.4126180766946,98.10683584437722,92.7130324160116,63.52503192067966,-1.89316415562278
2020-04-09,2789.820068359375,2818.570068359375,2762.360107421875,2776.989990234375,7899550000,2563.7149832589284,-47.53841760506839,-105.83777798236936,95.41255097382006,92.08906747163104,70.29753764416441,-4.587449026179936
2020-04-13,2761.6298828125,2782.4599609375,2721.169921875,2782.4599609375,5319530000,2601.159981863839,-33.28418380221183,-91.32705914633786,87.9905995611824,93.83666212645988,72.69098399322328,-12.009400438817591
2020-04-14,2846.06005859375,2851.85009765625,2805.10009765625,2805.10009765625,5615730000,2629.640694754464,-15.00185915016209,-76.0620191471027,98.6968765367994,94.03334235726729,69.36239640654728,-1.3031234632006088
2020-04-15,2783.360107421875,2801.8798828125,2761.5400390625,2795.639892578125,5208000000,2651.6264125279017,-5.5088446683903385,-61.95138425136023,83.06212977559669,89.91653529119283,64.46265197124697,-16.93787022440331
2020-04-16,2799.550048828125,2806.510009765625,2764.320068359375,2799.340087890625,5228810000,2663.7321254185267,3.282986444247399,-48.90451011223871,87.0659721698116,89.60832616073588,59.15316087907474,-12.934027830188391
2020-04-17,2874.56005859375,2879.219970703125,2830.8798828125,2842.429931640625,5804810000,2687.5242745535716,16.11746474520396,-35.90011514075018,98.9206419937954,89.68291464640123,68.25730988517597,-1.079358006204598
2020-04-20,2823.159912109375,2868.97998046875,2820.429931640625,2845.6201171875,5228630000,2701.560703822545,21.888996289989336,-24.342292854602277,87.01501838420327,91.0005441826034,61.18529170375851,-12.984981615796729
2020-04-21,2736.56005859375,2785.5400390625,2727.10009765625,2784.81005859375,5121010000,2712.415701729911,19.253153814828693,-15.623203520716084,66.95621833941617,84.29729290580495,58.23265626888811,-33.04378166058384
2020-04-22,2799.31005859375,2815.10009765625,2775.949951171875,2787.889892578125,5084920000,2735.9021344866073,21.974323911898864,-8.103698034193094,81.1279491273195,78.36639528364631,68.86178301595598,-18.872050872680497
2020-04-23,2797.800048828125,2844.89990234375,2794.260009765625,2810.419921875,5773530000,2755.2521449497767,23.73541852047219,-1.7358747232600371,80.58008873288071,76.22141873320545,66.58422434117134,-19.41991126711928
2020-04-24,2836.739990234375,2842.7099609375,2791.760009765625,2812.639892578125,5382810000,2780.11572265625,27.951024510929983,4.2015051235779675,86.05613192653581,82.58805659557866,71.29172584034085,-13.943868073464197
2020-04-27,2878.47998046875,2887.719970703125,2852.889892578125,2854.64990234375,5203930000,2795.45858328683,34.26500535393461,10.214205169649295,95.98348694927756,87.53990253623135,65.69853606348353,-4.016513050722446
2020-04-28,2863.389892578125,2921.14990234375,2860.7099609375,2909.9599609375,5691160000,2810.028581891741,37.61760435528231,15.6948850067759,77.59936297108469,86.54632728229934,64.67565389498475,-22.40063702891532
2020-04-29,2939.510009765625,2954.860107421875,2912.159912109375,2918.4599609375,6645640000,2823.5664411272323,45.88785389716122,21.733478784852966,93.43143246673876,89.00476079570034,63.9255771836616,-6.568567533261247
2020-04-30,2912.429931640625,2930.909912109375,2892.469970703125,2930.909912109375,6544980000,2832.324288504464,49.68422147815272,27.32362732351292,81.84340703827328,84.29140082536557,59.18081419879156,-18.156592961726712
2020-05-01,2830.7099609375,2869.090087890625,2821.610107421875,2869.090087890625,4759810000,2837.2585797991073,45.57340956696362,30.97358377220306,45.490805601856565,73.5885483689562,54.788712562162274,-54.509194398143435
2020-05-04,2842.739990234375,2844.239990234375,2797.85009765625,2815.010009765625,4735930000,2837.0214320591517,42.79299334607367,33.33746568697718,50.772693897020595,59.368968845716815,49.74416936029736,-49.2273061029794
2020-05-05,2868.43994140625,2898.22998046875,2863.550048828125,2868.8798828125,5140290000,2843.098563058036,42.17707368420315,35.10538728642238,62.05647949148091,52.77332633011935,56.9523285882835,-37.94352050851909
2020-05-06,2848.419921875,2891.110107421875,2847.64990234375,2883.139892578125,4892570000,2846.58926827567,39.61682653712023,36.00767513656195,53.2665169551026,55.365230114534704,53.96857747718134,-46.73348304489739
2020-05-07,2881.18994140625,2901.919921875,2876.47998046875,2878.260009765625,5178790000,2847.062831333705,39.77359370315662,36.76085884988089,67.654477143975,60.992491196852846,50.5780494471109,-32.345522856025
2020-05-08,2929.800048828125,2932.159912109375,2902.8798828125,2908.830078125,4876030000,2854.6799839564733,43.32088602127533,38.07286428415978,88.99716477026064,69.97271962311275,59.34324874460216,-11.002835229739365
2020-05-11,2930.18994140625,2944.25,2903.43994140625,2915.4599609375,4819730000,2868.5106898716517,45.6375208804925,39.58579560342633,86.21086329992795,80.9541684047212,69.98367256436487,-13.789136700072053
2020-05-12,2870.1201171875,2945.820068359375,2869.590087890625,2939.5,5119630000,2873.5685511997767,42.14056767433158,40.09675001760738,48.04418179259884,74.4174032875958,57.34864285815633,-51.95581820740115
2020-05-13,2820.0,2874.139892578125,2793.14990234375,2865.860107421875,6151650000,2875.1542619977677,34.92236914543855,39.061873843173615,17.314514608013077,50.52318656684662,52.09275500007135,-82.68548539198693
2020-05-14,2852.5,2852.800048828125,2766.639892578125,2794.5400390625,5651130000,2876.2799769810267,31.46170227356606,37.54183952925211,45.61683637071146,36.99184425710779,51.503931941098,-54.383163629288546
2020-05-15,2863.699951171875,2865.010009765625,2816.780029296875,2829.949951171875,5507700000,2875.2242606026784,29.285259065455648,35.89052343649282,51.567287113301774,38.166212697342104,48.5022876733815,-48.43271288669823
2020-05-18,2953.909912109375,2968.090087890625,2913.860107421875,2913.860107421875,6373670000,2881.6899762834823,34.44256957188827,35.60093266357191,92.960952080859,63.38169185495741,57.96074271923874,-7.0390479191409945
2020-05-19,2922.93994140625,2964.2099609375,2922.35009765625,2948.590087890625,4984330000,2880.5063999720983,35.62015057272538,35.604776245402604,77.5874397072012,74.03855963378733,48.41704352774623,-22.4125602927988
2020-05-20,2971.610107421875,2980.2900390625,2953.6298828125,2953.6298828125,5005380000,2884.733555385045,40.01934949402675,36.48769089512744,95.93731538056316,88.82856905620777,55.42957336986468,-4.062684619436848
2020-05-21,2948.510009765625,2978.5,2938.570068359375,2969.949951171875,4976620000,2893.1478445870534,41.16721151968704,37.42359502003936,85.12520126018299,86.21665211598246,62.11037326360566,-14.874798739817004
2020-05-22,2955.449951171875,2956.760009765625,2933.590087890625,2948.050048828125,3970860000,2901.198556082589,42.15100516741586,38.36907704951466,88.37347490775456,89.81199718283357,61.7096387021238,-11.62652509224544
2020-05-26,2991.77001953125,3021.719970703125,2988.169921875,3004.080078125,5848500000,2910.0078473772323,45.338757721598995,39.76301318393153,88.25860828018163,87.25242814937307,62.53634388236544,-11.741391719818376
2020-05-27,3036.1298828125,3036.25,2969.75,3015.64990234375,6398000000,2923.415701729911,50.85828220418898,41.98206698798302,99.95544781735056,92.1958436684289,68.18084652571463,-0.0445521826494603
2020-05-28,3029.72998046875,3068.669921875,3023.39990234375,3046.610107421875,5447020000,2934.025704520089,54.09258088872002,44.40416976813042,87.10726165312036,91.77377258355084,65.16148292570121,-12.892738346879634
2020-05-29,3044.31005859375,3049.169921875,2998.610107421875,3025.169921875,7297550000,2942.20499093192,57.173219071601125,46.95797962882457,91.93462208444647,92.99911051830578,62.5606093796781,-8.065377915553526
2020-06-01,3055.72998046875,3062.179931640625,3031.5400390625,3038.780029296875,4684170000,2951.172136579241,59.84626874825608,49.53563745271087,95.7156772005836,91.58585364605015,63.44515227547747,-4.284322799416384
2020-06-02,3080.820068359375,3081.070068359375,3051.639892578125,3064.780029296875,5197150000,2966.2221330915177,63.26001816997859,52.28051359616442,99.92049109174116,95.8569301255904,74.39333718112292,-0.0795089082588325
2020-06-03,3122.8701171875,3130.93994140625,3098.89990234375,3098.89990234375,6005560000,2987.855712890625,68.56811613431273,55.53803410379408,97.7848413019134,97.8070031980794,85.73182266986035,-2.215158698086616
2020-06-04,3112.35009765625,3128.909912109375,3090.409912109375,3111.56005859375,6451290000,3006.416434151786,71.10627547556487,58.65168237814824,94.08268113357254,97.26267117574235,82.33333090304612,-5.917318866427468
2020-06-05,3193.929931640625,3211.719970703125,3163.840087890625,3163.840087890625,8639300000,3030.0042898995534,78.79232695278642,62.679811293075886,94.0273795648318,95.2983006667726,84.96643524981232,-5.9726204351682
2020-06-08,3232.389892578125,3233.1298828125,3196.0,3199.919921875,8498300000,3049.8957170758927,86.98427497180273,67.54070402882127,99.76189241716511,95.95731770518982,83.11611168014939,-0.2381075828348864
2020-06-09,3207.179931640625,3222.7099609375,3193.110107421875,3213.320068359375,6410930000,3070.198573521205,90.40014306038438,72.1125918351339,91.3367266681066,95.0419995500345,84.27055988687228,-8.663273331893407
2020-06-10,3190.139892578125,3223.27001953125,3181.489990234375,3213.419921875,6598870000,3085.807843889509,90.68687257140571,75.82744798238826,85.64798702436599,92.24886870321257,78.52349249930214,-14.35201297563401
2020-06-11,3002.10009765625,3123.530029296875,2999.489990234375,3123.530029296875,7037320000,3089.6357073102677,74.8777240455729,75.63750319502519,22.87175558209004,66.61882309152087,54.88952160406514,-77.12824441790997
2020-06-12,3041.31005859375,3088.419921875,2984.469970703125,3071.0400390625,5845330000,3095.768572126116,64.76619175344649,73.46324090670946,27.169902966618587,45.22988185769154,57.39816772374912,-72.8300970333814
2020-06-15,3066.590087890625,3079.760009765625,2965.659912109375,2993.760009765625,5757480000,3101.112862723214,58.1226153231446,70.3951157899965,37.7351429455519,29.258933831420176,56.57193220978683,-62.2648570544481
2020-06-16,3124.739990234375,3153.449951171875,3076.06005859375,3131.0,5845810000,3107.442156110491,56.89390673624848,67.69487397924689,59.47586478841357,41.46030356686135,57.599109580924335,-40.52413521158644
2020-06-17,3113.489990234375,3141.159912109375,3108.030029296875,3136.1298828125,4560450000,3113.4250139508927,54.38544380650091,65.0329879446977,55.26978514125691,50.826930958407466,57.12390804645435,-44.73021485874309
2020-06-18,3115.340087890625,3120.0,3093.510009765625,3101.639892578125,4448690000,3118.4985874720983,51.94793284772095,62.41597692530235,55.961488083230726,56.90237933763373,56.17491710929519,-44.03851191676928
2020-06-19,3097.739990234375,3155.530029296875,3083.110107421875,3140.2900390625,8346650000,3121.4993024553573,48.04220641059783,59.54122282236145,49.3812736352376,53.53751561990841,53.61326800292468,-50.6187263647624
2020-06-22,3117.860107421875,3120.919921875,3079.389892578125,3094.419921875,4686690000,3124.14501953125,46.03969839179081,56.84091793624732,56.90365722641542,54.08213964829458,53.21327363529696,-43.09634277358458
2020-06-23,3131.2900390625,3154.89990234375,3127.1201171875,3138.699951171875,4711850000,3124.7464425223216,45.017446503467,54.47622364969126,61.9247560829788,56.06989564821061,50.76860607022289,-38.0752439170212
2020-06-24,3050.330078125,3115.010009765625,3032.1298828125,3114.39990234375,5597680000,3120.3164411272323,37.24517310872943,51.0300135414989,31.655952177750677,50.16145516238163,44.9836576010717,-68.34404782224932
2020-06-25,3083.760009765625,3086.25,3024.010009765625,3046.60009765625,4847690000,3112.447160993303,33.398113877817195,47.50363360876256,44.154525962592544,45.911744741107334,40.336476729474626,-55.84547403740746
2020-06-26,3009.050048828125,3073.72998046875,3004.6298828125,3073.199951171875,8107850000,3096.494315011161,24.043661882767992,42.81163926356365,16.843336293359084,30.884604811234095,31.58112399439139,-83.15666370664091
2020-06-29,3053.239990234375,3053.889892578125,2999.739990234375,3018.590087890625,4473970000,3085.498604910714,19.965796963125285,38.242470803475975,33.99714359094403,31.665001948965216,37.68992106405776,-66.00285640905598
2020-06-30,3100.2900390625,3111.510009765625,3047.830078125,3050.199951171875,4705850000,3079.0807582310267,20.296638348975193,34.65330431257582,70.90643274853801,40.58230421094704,43.14405631924172,-29.093567251461987
2020-07-01,3115.860107421875,3128.43994140625,3101.169921875,3105.919921875,4449230000,3087.206473214286,21.566600576255496,32.035963565311754,79.10681129678491,61.33679587875565,61.78127571048808,-20.89318870321509
2020-07-02,3130.010009765625,3165.81005859375,3124.52001953125,3143.639892578125,4197720000,3093.5421840122767,23.444579139850703,30.317686680219545,82.11340363374664,77.37554922635653,59.68890123915744,-17.886596366253364
2020-07-06,3179.719970703125,3182.590087890625,3155.2900390625,3155.2900390625,4759160000,3101.622889927455,28.61422214463528,29.97699377310269,98.43034418669238,86.55018637240796,61.73132931774085,-1.5696558133076264
2020-07-07,3145.320068359375,3184.14990234375,3142.929931640625,3166.43994140625,4571330000,3103.0928955078125,29.59427249253349,29.900449516988857,78.943738142804,86.49582865441435,52.2446753667276,-21.056261857196
2020-07-08,3169.93994140625,3171.800048828125,3136.530029296875,3153.070068359375,4937310000,3107.1250348772323,31.98884001679062,30.31812761694921,92.29436163438332,89.88948132129322,55.982532027978976,-7.70563836561668
2020-07-09,3152.050048828125,3179.780029296875,3115.699951171875,3176.169921875,4843650000,3109.747174944197,32.07326656071109,30.669155405701588,82.59320600045278,84.61043525921338,53.762580386857834,-17.406793999547226
2020-07-10,3185.0400390625,3186.820068359375,3136.219970703125,3152.469970703125,4524190000,3115.982892717634,34.405585534778766,31.416441431517026,99.04852012319256,91.3120292526762,58.67415232096845,-0.9514798768074332
2020-07-13,3155.219970703125,3235.320068359375,3149.429931640625,3205.080078125,4902440000,3118.65145438058,33.46200565348818,31.82555427591126,65.99878126632233,82.54683579665588,53.64188416682613,-34.001218733677675
2020-07-14,3197.52001953125,3200.949951171875,3127.659912109375,3141.110107421875,4507140000,3123.382167271205,35.715763138441616,32.60359604841733,83.95447988260362,83.00059375737283,56.1121500380773,-16.045520117396386
2020-07-15,3226.56005859375,3238.280029296875,3200.760009765625,3225.97998046875,4686830000,3135.9700230189733,39.39109461866519,33.961095762466904,95.0867909852005,81.68001737804215,67.98743686786882,-4.9132090147995005
2020-07-16,3215.570068359375,3220.389892578125,3198.590087890625,3208.360107421875,3972860000,3145.385027204241,40.94503208881997,35.35788302773752,90.47960207152067,89.84029097977493,64.09945304273705,-9.520397928479316
2020-07-17,3224.72998046875,3233.52001953125,3205.64990234375,3224.2099609375,4012850000,3160.7907366071427,42.42659965292205,36.771626352774426,94.31959142734324,93.29532816135482,76.83389638168786,-5.680408572656746
2020-07-20,3251.840087890625,3258.610107421875,3215.159912109375,3224.2900390625,3979340000,3174.976457868303,45.2665075997279,38.47060260216512,96.78811149527137,93.8624349980451,75.80563909297398,-3.211888504728646
2020-07-21,3257.300048828125,3277.2900390625,3247.77001953125,3268.52001953125,4556610000,3186.1914585658483,47.41120150634515,40.25872238300113,88.64979733513727,93.25250008591728,72.87377106204568,-11.350202664862737
2020-07-22,3276.02001953125,3279.320068359375,3253.10009765625,3254.860107421875,4267160000,3197.6314522879466,50.04454964874367,42.21588783614964,97.98310324864067,94.47367069301644,73.12046544380058,-2.01689675135932
2020-07-23,3235.659912109375,3279.989990234375,3222.659912109375,3271.639892578125,4296760000,3205.1778738839284,48.317796180801,43.43626950507991,73.01718450006835,86.5500283612821,64.17853721316396,-26.982815499931647
2020-07-24,3215.6298828125,3227.260009765625,3200.050048828125,3218.580078125,3689410000,3207.7428676060267,44.81645940382077,43.71230748482809,60.8253137018302,77.27520048351307,55.23636200521618,-39.1746862981698
2020-07-27,3239.409912109375,3241.429931640625,3214.25,3219.840087890625,3970310000,3214.4635707310267,43.45950034122188,43.66174605610685,75.29973310824867,69.71407710338241,64.15864180023482,-24.700266891751323
2020-07-28,3218.43994140625,3243.719970703125,3216.169921875,3234.27001953125,4053180000,3217.9278564453125,40.228272639606075,42.975051372806696,62.53573912371533,66.2202619779314,57.37934129156303,-37.46426087628467
2020-07-29,3258.43994140625,3264.739990234375,3227.219970703125,3227.219970703125,4478200000,3225.5271344866073,40.42912532193486,42.46586616263233,85.85305732565743,74.56284318587382,65.16691250328034,-14.146942674342569
2020-07-30,3246.219970703125,3250.919921875,3204.1298828125,3231.760009765625,4264920000,3229.897129603795,39.1509452839432,41.802881986894505,77.83102329696254,75.40660658211176,59.270804584774,-22.16897670303745
2020-07-31,3271.1201171875,3272.169921875,3220.260009765625,3270.449951171875,5007530000,3238.175711495536,39.6896940303227,41.38024439558015,94.17720180016155,85.95376080759384,67.82858194409496,-5.822798199838447
2020-08-03,3294.610107421875,3302.72998046875,3284.530029296875,3288.260009765625,4438940000,3245.1107177734375,41.53333179583706,41.41086187563153,92.20291778121094,88.070380959445,65.85246655755034,-7.797082218789048
2020-08-04,3306.510009765625,3306.840087890625,3286.3701171875,3289.919921875,4414380000,3250.8214285714284,43.45374297520493,41.81943809554621,99.69507794457274,95.35839917531509,63.82786102339895,-0.3049220554272517
2020-08-05,3327.77001953125,3330.77001953125,3317.3701171875,3317.3701171875,4535060000,3258.835710797991,46.15909447338936,42.68736937111484,97.70501784550332,96.53433785709568,68.73996374101986,-2.294982154496674
2020-08-06,3349.159912109375,3351.030029296875,3318.139892578125,3323.169921875,4278930000,3267.723563058036,49.4589585084168,44.04168719857523,98.76134757621917,98.72048112209842,69.96692713862943,-1.238652423780833
2020-08-07,3351.280029296875,3352.5400390625,3328.719970703125,3340.050048828125,4110030000,3274.826416015625,51.64981337123436,45.56331243310706,99.1737098522412,98.5466917579879,67.34820438294457,-0.826290147758802
